item_seq,item_name,normalized_item_name,ingredient_name,company_name,drug_class,relation_ids,relation_count,nutrients,source_type_inherited,source_url_inherited,source_checked_at,covered_by_relation
200101317,"글루파정1,000㎎(메트포르민염산염)","글루파정1,000㎎(메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200401527,글루파정250mg(메트포르민염산염),글루파정250mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200301119,글루파정500mg(메트포르민염산염),글루파정500mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200101309,글루파정850mg(메트포르민염산염),글루파정850mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200708031,글루파콤비정500/80mg,글루파콤비정500/80mg,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201500899,글루펜엠정,글루펜엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201906865,글루포민서방정500mg(메트포르민염산염),글루포민서방정500mg(메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107513,"글루폴민정2/500밀리그램(글리메피리드, 메트포르민염산염)","글루폴민정2/500밀리그램(글리메피리드, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200607743,글리렙서방정 (메트포르민염산염),글리렙서방정 (메트포르민염산염),메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201109149,글리마릴엠정2/500밀리그램,글리마릴엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107530,글리매핀엠정2/500밀리그램,글리매핀엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201106950,글리메드엠정2/500밀리그램,글리메드엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107234,글리메론정,글리메론정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107173,글리메릴엠정,글리메릴엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107543,글리메엠정1/250밀리그램,글리메엠정1/250밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107516,글리메엠정2/500밀리그램,글리메엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201900246,글리메윈플러스정,글리메윈플러스정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202301975,"글리메자큐정50/1000밀리그램(시타글립틴,메트포르민)","글리메자큐정50/1000밀리그램(시타글립틴,메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202301973,"글리메자큐정50/500밀리그램(시타글립틴,메트포르민)","글리메자큐정50/500밀리그램(시타글립틴,메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202301974,"글리메자큐정50/850밀리그램(시타글립틴,메트포르민)","글리메자큐정50/850밀리그램(시타글립틴,메트포르민)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107526,글리멜엠정1/250밀리그램,글리멜엠정1/250밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107272,글리멜엠정2/500밀리그램,글리멜엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107515,글리미드엠정,글리미드엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201905506,글리밀엠정2/500mg,글리밀엠정2/500mg,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107512,글리베타엠정,글리베타엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201801420,글리스타엠정,글리스타엠정,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202201954,글리시타메트엑스알서방정100/1000밀리그램,글리시타메트엑스알서방정100/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202201953,글리시타메트엑스알서방정50/1000밀리그램,글리시타메트엑스알서방정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202201952,글리시타메트엑스알서방정50/500밀리그램,글리시타메트엑스알서방정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202204581,글리시타메트정50/1000밀리그램,글리시타메트정50/1000밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202204580,글리시타메트정50/500밀리그램,글리시타메트정50/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202204579,글리시타메트정50/850밀리그램,글리시타메트정50/850밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202201391,"글리앙듀오정5/1000밀리그램(엠파글리플로진, 메트포르민염산염)","글리앙듀오정5/1000밀리그램(엠파글리플로진, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202201389,"글리앙듀오정5/500밀리그램(엠파글리플로진, 메트포르민염산염)","글리앙듀오정5/500밀리그램(엠파글리플로진, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
202201390,"글리앙듀오정5/850밀리그램(엠파글리플로진, 메트포르민염산염)","글리앙듀오정5/850밀리그램(엠파글리플로진, 메트포르민염산염)",메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201107274,글리엠정2/500밀리그램,글리엠정2/500밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201902225,글리젠타듀오정2.5/850밀리그램,글리젠타듀오정2.5/850밀리그램,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
200709701,바이포민서방정500mg,바이포민서방정500mg,메트포르민,,비구아나이드(당뇨),12,1,비타민B12,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=200709701,2026-06-12,True
201402438,리목스정400mg,리목스정400mg,목시플록사신,,플루오로퀴놀론계 항생제,24;25,2,철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=201402438,2026-06-12,True
201309618,모록사신정400밀리그램,모록사신정400밀리그램,목시플록사신,,플루오로퀴놀론계 항생제,24;25,2,철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=201402438,2026-06-11,True
201310000,모벨록신정400밀리그램(목시플록사신염산염),모벨록신정400밀리그램(목시플록사신염산염),목시플록사신,,플루오로퀴놀론계 항생제,24;25,2,철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=201402438,2026-06-11,True
199906848,아벨록스정400밀리그람(목시플록사신염산염),아벨록스정400밀리그람(목시플록사신염산염),목시플록사신,,플루오로퀴놀론계 항생제,24;25,2,철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=201402438,2026-06-11,True
201406133,조이록신정400밀리그램(목시플록사신염산염),조이록신정400밀리그램(목시플록사신염산염),목시플록사신,,플루오로퀴놀론계 항생제,24;25,2,철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=201402438,2026-06-11,True
201201789,퀴녹스정400밀리그램(목시플록사신염산염),퀴녹스정400밀리그램(목시플록사신염산염),목시플록사신,,플루오로퀴놀론계 항생제,24;25,2,철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=201402438,2026-06-11,True
198501028,미노씬캡슐50mg,미노씬캡슐50mg,미노사이클린,,테트라사이클린계 항생제,26;27;28,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=198501028,2026-06-12,True
202500078,미노젠캡슐50밀리그램,미노젠캡슐50밀리그램,미노사이클린,,테트라사이클린계 항생제,26;27;28,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=198501028,2026-06-11,True
202203142,미노클캡슐50밀리그램(미노사이클린염산염),미노클캡슐50밀리그램(미노사이클린염산염),미노사이클린,,테트라사이클린계 항생제,26;27;28,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=198501028,2026-06-11,True
200403053,뉴록사신정(시프로플록사신염산염수화물),뉴록사신정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199400540,로프신정250mg(시프로플록사신염산염수화물),로프신정250mg(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199603455,록신정250밀리그램(시프로플록사신염산염수화물),록신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200201724,메가록신정250밀리그램(시프로플록사신염산염수화물),메가록신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201901582,메가시플록정(시프로플록사신염산염수화물),메가시플록정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199602137,미래시프로플록사신정,미래시프로플록사신정,시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200807647,베아신정250밀리그램(시프로플록사신염산염),베아신정250밀리그램(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201601711,베아신정500밀리그램(시프로플록사신염산염),베아신정500밀리그램(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
198801052,사이톱신정(시프로플록사신염산염),사이톱신정(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200000453,삼성시플로프록사신정(시프로플록사신염산염수화물),삼성시플로프록사신정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200401235,시록신정250mg(시프로플록사신염산염),시록신정250mg(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199100750,시폭사신정250밀리그람(시프로플록사신염산염수화물),시폭사신정250밀리그람(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201402874,시푸로신정(시프로플록사신염산염수화물),시푸로신정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201907106,시프라신정250밀리그램(시프로플록사신염산염수화물),시프라신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199901094,시프로민정250밀리그램,시프로민정250밀리그램,시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
202002785,시프로사정(시프로플록사신염산염수화물),시프로사정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201505089,시프로신정(시프로플록사신염산염),시프로신정(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201901777,시프로투정250밀리그램(시프로플록사신염산염수화물),시프로투정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201601113,시프록스정(시프로플록사신염산염),시프록스정(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201508296,시프록신정(시프로플록사신염산염수화물),시프록신정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201801819,시프사신정250밀리그램(시프로플록사신염산염수화물),시프사신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201901820,시플로뉴정250밀리그램(시프로플록사신염산염수화물),시플로뉴정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200404700,시플록신정250밀리그램(시프로플록사신염산염수화물),시플록신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201604019,시플록큐정250mg(시프로플록사신염산염수화물),시플록큐정250mg(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199202036,신일시프로플록사신염산염수화물정,신일시프로플록사신염산염수화물정,시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201309509,싸이러스정250밀리그램(시프로플록사신염산염수화물),싸이러스정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199401754,싸이로칸정250밀리그램(시프로플록사신염산염수화물),싸이로칸정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199202497,싸이스펙정250밀리그램(시프로플록사신염산염),싸이스펙정250밀리그램(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199000362,싸이신정250밀리그램(시프로플록사신염산염),싸이신정250밀리그램(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199000363,싸이신정500밀리그램(시프로플록사신염산염),싸이신정500밀리그램(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201403459,싸이프로신정250mg(시프로플록사신염산염수화물),싸이프로신정250mg(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199300927,싸이프로정(시프로플록사신염산염),싸이프로정(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200201509,싸이플록신정100밀리그람(염산시프로플록사신),싸이플록신정100밀리그람(염산시프로플록사신),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199601533,싸이플록신정250밀리그램(시프로플록사신염산염수화물),싸이플록신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201903428,싸이플록정250밀리그램(시프로플록사신염산염수화물),싸이플록정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201600601,씨록사신정(시프로플록사신염산염수화물),씨록사신정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199201214,씨록신정250밀리그램(시프로플록사신염산염수화물),씨록신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199001346,씨록정250밀리그램(시프로플록사신염산염수화물),씨록정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201602319,씨록탄정500밀리그램(시프로플록사신염산염수화물),씨록탄정500밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
199900995,씨에프정250mg(시프로플록사신염산염),씨에프정250mg(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201908109,씨큐로바이정(시프로플록사신염산염수화물),씨큐로바이정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
201500661,씨큐로베이정250밀리그램(시프로플록사신염산염수화물),씨큐로베이정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
200707894,씨트로정(시프로플록사신염산염수화물),씨트로정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201801841,씨티신정(시프로플록사신염산염수화물),씨티신정(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
201403586,씨팍신정250밀리그램(시프로플록사신염산염수화물),씨팍신정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
199500439,씨프러스정250밀리그램(시프로플록사신염산염),씨프러스정250밀리그램(시프로플록사신염산염),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-11,True
201905731,씨프로바이정250밀리그램(시프로플록사신염산염수화물),씨프로바이정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
201900299,씨프록정250밀리그램(시프로플록사신염산염수화물),씨프록정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
199602021,씨프록탄정250밀리그램(시프로플록사신염산염수화물),씨프록탄정250밀리그램(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
199602022,씨프록탄정500mg(시프로플록사신염산염수화물),씨프록탄정500mg(시프로플록사신염산염수화물),시프로플록사신,,플루오로퀴놀론계 항생제,4;5;6,3,칼슘;철분;마그네슘,허가사항,https://nedrug.mfds.go.kr/pbp/CCBBB01/getItemDetail?itemSeq=199901094,2026-06-12,True
