item_seq,item_name,normalized_item_name,ingredient_name,company_name,covered_by_relation,display_mode,no_relation_notice_required,source,source_method,source_checked_at
201400438,로카탄플러스프로정,로카탄플러스프로정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201400931,로카탄플러스에프정,로카탄플러스에프정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201403269,바사탄플러스정80/12.5밀리그램,바사탄플러스정80/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201403270,바사탄플러스정160/12.5밀리그램,바사탄플러스정160/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201404809,로탄플러스정,로탄플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201405989,로잘핀플러스정,로잘핀플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201500210,네오칸데플러스정,네오칸데플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201500534,대화로자탄플러스에프정,대화로자탄플러스에프정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201503630,미카르텔미플러스정40/12.5밀리그램,미카르텔미플러스정40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201503631,미카르텔미플러스정80/12.5밀리그램,미카르텔미플러스정80/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201507998,바레탄플러스정80/12.5mg,바레탄플러스정80/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201507999,바레탄플러스정160/12.5mg,바레탄플러스정160/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201508003,로자인플러스정,로자인플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201508004,로자인플러스에프정,로자인플러스에프정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201602890,바르반플러스정80/12.5mg,바르반플러스정80/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201603746,디오브이플러스정160/12.5mg,디오브이플러스정160/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201603747,디오브이플러스정80/12.5mg,디오브이플러스정80/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201603967,"로우탄플러스정(올메사르탄메독소밀, 히드로클로로티아지드)","로우탄플러스정(올메사르탄메독소밀, 히드로클로로티아지드)",히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201605524,미르토플러스정80/12.5mg,미르토플러스정80/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201701098,미르텔플러스정40/12.5밀리그램,미르텔플러스정40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201701099,미르텔플러스정80/12.5밀리그램,미르텔플러스정80/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201705814,로사르플러스정,로사르플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201708478,로자탈플러스정,로자탈플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201802209,미르토플러스정40/12.5mg,미르토플러스정40/12.5mg,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201802623,로사틴플러스에프정,로사틴플러스에프정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201804954,로사윈플러스정,로사윈플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201805261,뉴비카플러스정5/40/12.5밀리그램,뉴비카플러스정5/40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201805262,뉴비카플러스정5/20/12.5밀리그램,뉴비카플러스정5/20/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201805263,뉴비카플러스정10/40/12.5밀리그램,뉴비카플러스정10/40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201900767,로우비카에이치씨티정5/40/12.5밀리그램,로우비카에이치씨티정5/40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201900768,로우비카에이치씨티정5/20/12.5밀리그램,로우비카에이치씨티정5/20/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201900774,로우비카에이치씨티정10/40/12.5밀리그램,로우비카에이치씨티정10/40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201903555,로코탄플러스정,로코탄플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201903559,"미살탄플러스정80/12.5밀리그램(텔미사르탄, 히드로클로로티아지드)","미살탄플러스정80/12.5밀리그램(텔미사르탄, 히드로클로로티아지드)",히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201903560,"미살탄플러스정40/12.5밀리그램(텔미사르탄, 히드로클로로티아지드)","미살탄플러스정40/12.5밀리그램(텔미사르탄, 히드로클로로티아지드)",히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201904374,로사탈플러스정,로사탈플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201906270,로사르플러스에프정,로사르플러스에프정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201906383,로사텍플러스정,로사텍플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201907293,뉴코사르플러스정,뉴코사르플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202000328,로사크로디정,로사크로디정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202000847,로자딘플러스정,로자딘플러스정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202001518,메가텔미클정40/12.5밀리그램,메가텔미클정40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202001999,로사텍플러스에프정,로사텍플러스에프정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202002694,로메탄에이치씨티정10/40/12.5밀리그램,로메탄에이치씨티정10/40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202002697,로메탄에이치씨티정5/40/12.5밀리그램,로메탄에이치씨티정5/40/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202002698,로메탄에이치씨티정5/20/12.5밀리그램,로메탄에이치씨티정5/20/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202003085,메가텔미클정80/12.5밀리그램,메가텔미클정80/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202201263,듀카브플러스정60/10/12.5밀리그램,듀카브플러스정60/10/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202201264,듀카브플러스정60/5/12.5밀리그램,듀카브플러스정60/5/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202201265,듀카브플러스정30/5/12.5밀리그램,듀카브플러스정30/5/12.5밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202201266,듀카브플러스정60/10/25밀리그램,듀카브플러스정60/10/25밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202202455,듀카브플러스정60/5/25밀리그램,듀카브플러스정60/5/25밀리그램,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
199900886,레보플록사신수화물정,레보플록사신수화물정,레보플록사신,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
199901094,시프로민정250밀리그램,시프로민정250밀리그램,시프로플록사신,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
198000105,국제독시사이클린하이클레이트수화물캡슐100mg,국제독시사이클린하이클레이트수화물캡슐100mg,독시사이클린,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201903264,씬지로이드정,씬지로이드정,레보티록신,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
200709701,바이포민서방정500mg,바이포민서방정500mg,메트포르민,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
200411095,오메라졸캡슐,오메라졸캡슐,오메프라졸,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
196400037,라식스정,라식스정,푸로세미드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
196000008,다이크로짇정,다이크로짇정,히드로클로로티아지드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
198600307,제일타리비드정,제일타리비드정,오플록사신,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
201402438,리목스정400mg,리목스정400mg,목시플록사신,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
198501028,미노씬캡슐50mg,미노씬캡슐50mg,미노사이클린,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
200009061,포사맥스70밀리그램정,포사맥스70밀리그램정,알렌드론산,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
200611522,토렘정5밀리그람,토렘정5밀리그람,토라세미드,,True,relation_card,False,MFDS nedrug,internal.medistack_v0_3_aliases,2026-06-12
202002523,건트라셋서방정,건트라셋서방정,아세트아미노펜/트라마돌염산염,건일바이오팜주식회사,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202002522,건트라셋세미서방정,건트라셋세미서방정,아세트아미노펜/트라마돌염산염,건일바이오팜주식회사,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202107495,게보린브이정(아세트아미노펜),게보린브이정(아세트아미노펜),아세트아미노펜,삼진제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202501561,광동콜에스액,광동콜에스액,아세트아미노펜/구아이페네신/에페드린염산염/클로르페니라민말레산염/카페인무수물,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201404328,광동탕에이액,광동탕에이액,감초/건강/육계/대추/작약/아세트아미노펜,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201908635,광동탕엠액,광동탕엠액,감초/육계/행인/마황/아세트아미노펜,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201906521,굿트라셋세미정,굿트라셋세미정,트라마돌염산염/아세트아미노펜,(주)다산제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201800309,굿트라셋정,굿트라셋정,트라마돌염산염/아세트아미노펜,(주)다산제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202302051,건일이부프로펜연질캡슐400밀리그램,건일이부프로펜연질캡슐400밀리그램,이부프로펜,건일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202007294,게보린릴랙스연질캡슐,게보린릴랙스연질캡슐,이부프로펜/산화마그네슘,삼진제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201908295,게보린소프트연질캡슐,게보린소프트연질캡슐,이부프로펜/파마브롬,삼진제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202107347,그날엔더블유연질캡슐,그날엔더블유연질캡슐,이부프로펜/파마브롬/산화마그네슘/리보플라빈,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200902301,그날엔정,그날엔정,이부프로펜/알릴이소프로필아세틸우레아/카페인무수물,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200906330,그날엔큐정,그날엔큐정,이부프로펜/알릴이소프로필아세틸우레아/카페인무수물/산화마그네슘,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202202367,글로펜주(이부프로펜),글로펜주(이부프로펜),이부프로펜,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199501735,넬슨이부프로펜정200밀리그램(이부프로펜),넬슨이부프로펜정200밀리그램(이부프로펜),이부프로펜,한국넬슨제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200900682,굿스펜연질캡슐(덱시부프로펜),굿스펜연질캡슐(덱시부프로펜),덱시부프로펜,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201903015,그날엔덱스연질캡슐(덱시부프로펜),그날엔덱스연질캡슐(덱시부프로펜),덱시부프로펜,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200202148,그리펜-에스정(덱시부프로펜),그리펜-에스정(덱시부프로펜),덱시부프로펜,신일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201207377,글로덱시정300mg(덱시부프로펜),글로덱시정300mg(덱시부프로펜),덱시부프로펜,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202600946,뇌신퀵연질캡슐(덱시부프로펜),뇌신퀵연질캡슐(덱시부프로펜),덱시부프로펜,씨에이치디제약주식회사,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200709010,다산덱시부프로펜정400밀리그램(덱시부프로펜디.씨),다산덱시부프로펜정400밀리그램(덱시부프로펜디.씨),덱시부프로펜 디.씨.,(주)다산제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202401681,다펜덱시연질캡슐(덱시부프로펜),다펜덱시연질캡슐(덱시부프로펜),덱시부프로펜,조아제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201005795,닥스펜시럽(덱시부프로펜),닥스펜시럽(덱시부프로펜),덱시부프로펜,(주)바이넥스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201403474,경남나프록센연질캡슐,경남나프록센연질캡슐,나프록센,경남제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199401319,나로펜정(나프록센나트륨),나로펜정(나프록센나트륨),나프록센나트륨,오스틴제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201403877,나리센연질캡슐(나프록센),나리센연질캡슐(나프록센),나프록센,주식회사제뉴원사이언스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201306491,나쎈연질캡슐(나프록센),나쎈연질캡슐(나프록센),나프록센,신일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201401095,나에겐연질캡슐(나프록센),나에겐연질캡슐(나프록센),나프록센,(주)마더스제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202502112,나콕스펜연질캡슐(나프록센),나콕스펜연질캡슐(나프록센),나프록센,주식회사 제이비케이랩,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200500806,나프노펜정(나프록센나트륨),나프노펜정(나프록센나트륨),나프록센나트륨,(주)일화,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201701248,나프록소정(나프록센나트륨),나프록소정(나프록센나트륨),나프록센나트륨,오스템파마주식회사,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201603007,뉴마탈CR정(아세클로페낙),뉴마탈cr정(아세클로페낙),아세클로페낙,(주)바이넥스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200300458,뉴마탈정(아세클로페낙),뉴마탈정(아세클로페낙),아세클로페낙,(주)바이넥스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201603474,뉴세페낙정100밀리그램(아세클로페낙),뉴세페낙정100밀리그램(아세클로페낙),아세클로페낙,안국뉴팜(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201601665,뉴클로페낙정(아세클로페낙),뉴클로페낙정(아세클로페낙),아세클로페낙,(주)알피바이오,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201600166,대웅바이오아세클로페낙정100밀리그램,대웅바이오아세클로페낙정100밀리그램,아세클로페낙,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201903453,독립아세클로페낙정,독립아세클로페낙정,아세클로페낙,독립바이오제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201401490,동성아세클로페낙정,동성아세클로페낙정,아세클로페낙,동성제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201603004,레세낙CR정(아세클로페낙),레세낙cr정(아세클로페낙),아세클로페낙,(주)바스칸바이오제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
202400559,게보핏스트롱카타플라스마(디클로페낙나트륨),게보핏스트롱카타플라스마(디클로페낙나트륨),디클로페낙나트륨,삼진제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201708500,게보핏파워플라스타(디클로페낙나트륨),게보핏파워플라스타(디클로페낙나트륨),디클로페낙나트륨,삼진제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201800891,그날엔딥24플라스타(디클로페낙나트륨),그날엔딥24플라스타(디클로페낙나트륨),디클로페낙나트륨,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201606827,글로페낙주(디클로페낙나트륨),글로페낙주(디클로페낙나트륨),디클로페낙나트륨,(주)킵스바이오파마,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199900298,나바론크림(디클로페낙디에틸암모늄),나바론크림(디클로페낙디에틸암모늄),디클로페낙디에틸암모늄,(주)에이프로젠바이오로직스,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200705800,노펜24첩부제(디클로페낙디에틸암모늄),노펜24첩부제(디클로페낙디에틸암모늄),디클로페낙디에틸암모늄,제이더블유중외제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201803842,노펜24쿨플라스타(디클로페낙나트륨),노펜24쿨플라스타(디클로페낙나트륨),디클로페낙나트륨,제이더블유중외제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200502687,뉴베타주2mL(디클로페낙β-디메틸아미노에탄올),뉴베타주2ml(디클로페낙β-디메틸아미노에탄올),디클로페낙β-디메틸아미노에탄올,케이엠에스제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201903721,뉴록시캄캡슐7.5밀리그램(멜록시캄),뉴록시캄캡슐7.5밀리그램(멜록시캄),멜록시캄,(주)다산제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200300030,뉴시캄캡슐7.5밀리그램(멜록시캄),뉴시캄캡슐7.5밀리그램(멜록시캄),멜록시캄,신풍제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201300144,대웅바이오멜록시캄캡슐15밀리그램,대웅바이오멜록시캄캡슐15밀리그램,멜록시캄,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201300020,대웅바이오멜록시캄캡슐7.5밀리그램,대웅바이오멜록시캄캡슐7.5밀리그램,멜록시캄,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201402419,록시칼캡슐(멜록시캄),록시칼캡슐(멜록시캄),멜록시캄,화일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200400320,록시캄캡슐(멜록시캄),록시캄캡슐(멜록시캄),멜록시캄,일동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201706872,록캄캡슐(멜록시캄),록캄캡슐(멜록시캄),멜록시캄,(주)중헌제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201207083,류멜캡슐15밀리그램(멜록시캄),류멜캡슐15밀리그램(멜록시캄),멜록시캄,한림제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201305793,경보록소프로펜나트륨수화물정,경보록소프로펜나트륨수화물정,록소프로펜나트륨수화물,(주)경보제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201208997,광동록소프로펜나트륨수화물정,광동록소프로펜나트륨수화물정,록소프로펜나트륨수화물,광동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201507215,노펜24센카타플라스마(록소프로펜나트륨수화물),노펜24센카타플라스마(록소프로펜나트륨수화물),록소프로펜나트륨수화물,제이더블유중외제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200402945,"녹사펜정

(록소프로펜나트륨수화물)",녹사펜정 (록소프로펜나트륨수화물),록소프로펜나트륨수화물,영풍제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201602693,뉴록소로나정(록소프로펜나트륨수화물),뉴록소로나정(록소프로펜나트륨수화물),록소프로펜나트륨수화물,안국뉴팜(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201402867,대웅바이오록소프로펜정(록소프로펜나트륨수화물),대웅바이오록소프로펜정(록소프로펜나트륨수화물),록소프로펜나트륨수화물,대웅바이오(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199900143,동광록소프로펜정(록소프로펜나트륨수화물),동광록소프로펜정(록소프로펜나트륨수화물),록소프로펜나트륨수화물,동광제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199300848,동화록소닌정(록소프로펜나트륨수화물),동화록소닌정(록소프로펜나트륨수화물),록소프로펜나트륨수화물,동화약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200801933,대한케토롤락트로메타민주,대한케토롤락트로메타민주,케토롤락트로메타민염,대한약품공업(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201101934,아큐베일점안액0.45%(케토롤락트로메타민염)(1회용),아큐베일점안액0.45%(케토롤락트로메타민염)(1회용),케토롤락트로메타민염,한국애브비(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201907574,유니온케토롤락주(케토롤락트로메타민염),유니온케토롤락주(케토롤락트로메타민염),케토롤락트로메타민염,한국유니온제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201700525,케라신주(케토롤락트로메타민),케라신주(케토롤락트로메타민),케토롤락트로메타민,삼진제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199700240,케로라주(케토롤락트로메타민염),케로라주(케토롤락트로메타민염),케토롤락트로메타민염,동광제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200301719,케로민주사(케토롤락트로메타민염),케로민주사(케토롤락트로메타민염),케토롤락트로메타민염,하나제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199500043,케토라신정(케토롤락트로메타민),케토라신정(케토롤락트로메타민),케토롤락트로메타민,동국제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200102265,케토란주(케토롤락트로메타민),케토란주(케토롤락트로메타민),케토롤락트로메타민,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
198801776,경동캄펙스주50밀리그램(트라마돌염산염),경동캄펙스주50밀리그램(트라마돌염산염),트라마돌염산염,경동제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201310500,노통펜프러스미니정,노통펜프러스미니정,트라마돌염산염/아세트아미노펜,화일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200804821,노통펜프러스정,노통펜프러스정,트라마돌염산염/아세트아미노펜,화일약품(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200709910,뉴트라셋세미정,뉴트라셋세미정,아세트아미노펜/트라마돌염산염,(주)경보제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200709909,뉴트라셋정,뉴트라셋정,아세트아미노펜/트라마돌염산염,(주)경보제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201603986,뉴트라정,뉴트라정,아세트아미노펜/트라마돌염산염,안국뉴팜(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201903792,다노펜세미정,다노펜세미정,트라마돌염산염/아세트아미노펜,(주)한풍제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
201903793,다노펜정,다노펜정,트라마돌염산염/아세트아미노펜,(주)한풍제약,False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199400448,건일로딘서방정600밀리그램(미분화에토돌락),건일로딘서방정600밀리그램(미분화에토돌락),미분화에토돌락,건일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
198700366,건일로딘정200밀리그램(미분화에토돌락),건일로딘정200밀리그램(미분화에토돌락),미분화에토돌락,건일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199900417,로딘엑스엘정400밀리그램(미분화에토돌락),로딘엑스엘정400밀리그램(미분화에토돌락),미분화에토돌락,건일제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199102606,에토딘캡슐(에토돌락),에토딘캡슐(에토돌락),에토돌락,명문제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
199901211,토세락정400밀리그램(미분화에토돌락),토세락정400밀리그램(미분화에토돌락),미분화에토돌락,환인제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
200203496,구멘틴375밀리그램정,구멘틴375밀리그램정,아목시실린수화물/묽은클라불란산칼륨,한국프라임제약(주),False,name_only,True,MFDS nedrug,nedrug.searchDrug,2026-06-12
